country,country_code,year,parameter,value,unit,source
Myanmar,104,2005,"Drinking water, Basic service",75.0,,"WHO, UNICEF"
Myanmar,104,2005,"Drinking water, Limited",11.378380915949,,"WHO, UNICEF"
Myanmar,104,2005,"Drinking water, Available",80.366905182572,,"WHO, UNICEF"
Myanmar,104,2005,"Drinking water, Free of contamination",66.943553562638,,"WHO, UNICEF"
Myanmar,104,2005,"Drinking water, Safely managed service",59.0,,"WHO, UNICEF"
Myanmar,104,2005,"Drinking water, On premises",59.404394884355,,"WHO, UNICEF"
Myanmar,104,2005,"Drinking water, Unimproved",8.0495147880803,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Unimproved",10.271843306091,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Basic service",83.0,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Limited",3.5604175855038,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Available",75.68342622733,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Free of contamination",31.286747021877,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Safely managed service",32.0,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, On premises",32.838166049986,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Surface water",3.6688993914431,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Available",80.696672734893,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Surface water",2.2756693312816,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Unimproved",6.8183006780582,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, On premises",48.142392687355,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Safely managed service",45.0,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Free of contamination",44.532216229893,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Limited",2.9980725333106,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Basic service",88.0,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Limited",2.3301725156262,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Available",86.650930566448,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Free of contamination",60.263925940453,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Safely managed service",60.0,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, On premises",66.319298844669,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Unimproved",2.7165109079851,,"WHO, UNICEF"
Philippines,608,2005,"Drinking water, Surface water",0.62092305372263,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2005,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Surface water",0.51210723319782,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Unimproved",3.3814643153772,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, On premises",91.57713878716,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Available",95.556978060879,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Limited",0.1824442233731,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Basic service",96.0,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, At least basic service",95.923984228052,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, At least basic service",94.290132922631,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Surface water",0.757627210235,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Unimproved",4.6608627839478,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, On premises",88.624727250581,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Available",93.816307757266,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Limited",0.29137708318612,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Unimproved",1.2410147777646,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, On premises",96.516556644153,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Available",98.469140199868,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Limited",0.0001984085745761,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, At least basic service",98.657437069638,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Surface water",0.10134974402256,,"WHO, UNICEF"
Thailand,764,2005,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Safely managed service",39.0,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Surface water",8.2172885815644,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Unimproved",10.2935857427,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, On premises",68.55026710297,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Free of contamination",38.882682996604,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Available",78.438987701693,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Limited",0.80203102743737,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Basic service",81.0,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Unimproved",2.0500935160624,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, On premises",91.412137308054,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Safely managed service",74.0,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Free of contamination",73.982281994132,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Available",96.76593828168,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Limited",0.98133862169715,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Basic service",96.0,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Surface water",1.1839682022577,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Surface water",6.2985282274846,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Unimproved",8.0446798623461,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, On premises",74.787213201089,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Safely managed service",48.0,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Free of contamination",48.458204502897,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Available",83.438762165121,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Limited",0.85094792266404,,"WHO, UNICEF"
Viet Nam,704,2005,"Drinking water, Basic service",85.0,,"WHO, UNICEF"
Brunei Darussalam,96,2006,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Brunei Darussalam,96,2006,"Drinking water, On premises",99.786194327556,,"WHO, UNICEF"
Brunei Darussalam,96,2006,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Brunei Darussalam,96,2006,"Drinking water, Surface water",0.099979905943151,,"WHO, UNICEF"
Brunei Darussalam,96,2006,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Brunei Darussalam,96,2006,"Drinking water, At least basic service",99.900020094057,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, On premises",44.522467207582,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Unimproved",17.648309175249,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Surface water",20.231000750709,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Safely managed service",20.0,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Free of contamination",19.862286335881,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Available",54.683171362356,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Limited",1.0770985346436,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Basic service",61.0,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Unimproved",6.6002941693007,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, On premises",73.479779079996,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Safely managed service",49.0,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Free of contamination",48.946277949973,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Available",74.160455060727,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Limited",0.80860756353951,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Basic service",85.0,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Surface water",8.2757441785716,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Surface water",23.088904412659,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Unimproved",20.289332726753,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, On premises",37.600226570532,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Safely managed service",13.0,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Free of contamination",12.909761932214,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Available",50.027130890476,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Limited",1.141281316753,,"WHO, UNICEF"
Cambodia,116,2006,"Drinking water, Basic service",55.0,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Free of contamination",25.527417728339,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Available",74.201109076644,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Safely managed service",26.0,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Basic service",82.0,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Limited",0.64566314367154,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Surface water",2.8875788694375,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Unimproved",15.490001730929,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, On premises",61.685969506106,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Basic service",72.0,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Limited",0.59761791069894,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Available",65.021290510558,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Free of contamination",19.582115384365,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Safely managed service",20.0,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, On premises",50.569179266097,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Unimproved",22.768707481685,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Surface water",4.9725641627248,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, On premises",74.354518513992,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Surface water",0.51155753632776,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Unimproved",7.1952816067302,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Safely managed service",32.0,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Free of contamination",32.30260629993,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Available",84.662311556052,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Limited",0.70041488178245,,"WHO, UNICEF"
Indonesia,360,2006,"Drinking water, Basic service",92.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Free of contamination",7.7570158247775,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Available",50.242639157111,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Limited",1.7018775914147,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Basic service",52.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Safely managed service",6.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, On premises",15.413077125947,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Unimproved",25.382537927275,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Surface water",21.945999566503,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Surface water",16.749195822676,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Unimproved",22.067655039937,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, On premises",26.075656032042,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Safely managed service",9.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Free of contamination",12.034746322355,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Available",59.013967730675,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Limited",1.3735467230535,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Basic service",61.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Limited",0.51861814987201,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Basic service",84.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Surface water",3.2174309424275,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Unimproved",13.436148596507,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, On premises",53.839554339058,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Safely managed service",18.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Free of contamination",23.173372036449,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2006,"Drinking water, Available",81.853311011716,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, At least basic service",99.256412314168,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Surface water",0.09,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Unimproved",0.35492245319179,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, On premises",97.364865840778,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Limited",0.29866523264043,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Basic service",93.0,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Surface water",2.1,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Unimproved",5.1275058339629,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, On premises",84.05187971443,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, At least basic service",92.215859201041,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Limited",0.55663496499621,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Safely managed service",93.0,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Free of contamination",96.90080374443,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Limited",0.38254924762983,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Basic service",97.0,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Surface water",0.7435916703024,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, Unimproved",1.9068229968831,,"WHO, UNICEF"
Malaysia,458,2006,"Drinking water, On premises",93.035882656339,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Basic service",76.0,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Limited",10.669268479741,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Available",80.776299336585,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Free of contamination",67.284568305151,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Safely managed service",61.0,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, On premises",61.080384323321,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Unimproved",7.6393980924035,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Surface water",5.3171758983452,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Unimproved",16.736048641237,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, On premises",27.002224690834,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Safely managed service",27.0,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Free of contamination",42.116145265498,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Available",55.175415115265,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Limited",16.156078564971,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Basic service",49.0,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Surface water",17.967602109929,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Surface water",14.408784696715,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Basic service",57.0,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Limited",14.61252960557,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Available",62.377457522637,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Free of contamination",49.196527314534,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Safely managed service",37.0,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, On premises",36.589093422906,,"WHO, UNICEF"
Myanmar,104,2006,"Drinking water, Unimproved",14.176976478734,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, On premises",67.789613570108,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Surface water",0.57408511227909,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Unimproved",2.60763968544,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Safely managed service",61.0,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Free of contamination",60.361002253564,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Available",86.771903193604,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Limited",2.2846566413531,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Free of contamination",44.669986791807,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Available",81.06439835781,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Limited",2.9927287557915,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Basic service",89.0,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Safely managed service",45.0,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, On premises",49.982471803856,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Unimproved",6.6031899535027,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Surface water",2.1038699818698,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Surface water",3.3874826616644,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, Unimproved",9.9557802791841,,"WHO, UNICEF"
Philippines,608,2006,"Drinking water, On premises",35.040844617566,,"WHO, UNICEF"
